# harness	differential-sweep/1
# seed	20260817
# reference	historical
# subject	stub-faithful
# sha256.use.jar	80ac8ae433b8345677472019991356950f094f4a104cfbce1f75783a7308788d
# sha256.atenearesearchgroup.uncertainty.jar	53b2a43feb0a0a39844a60278dd80a7d4b975ef324fb05c6db28831e835e59d0
# operations	URealValue.add(value)
# rows	784
# rows.measured	784
# rows.agreement	784
# rows.disagreement	0
# rows.throwClassMismatch	0
# verdict.AGREE	784
index	operation	inputs	historical	ported	verdict	note
486	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(2.0,0.0)	UREAL(Infinity,0.0)	UREAL(Infinity,0.0)	AGREE	
487	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(100.0,0.001)	UREAL(Infinity,0.001)	UREAL(Infinity,0.001)	AGREE	
488	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(-100.0,0.001)	UREAL(Infinity,0.001)	UREAL(Infinity,0.001)	AGREE	
489	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(4.9E-324,0.0)	UREAL(Infinity,0.0)	UREAL(Infinity,0.0)	AGREE	
490	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(1.7976931348623157E308,0.0)	UREAL(Infinity,0.0)	UREAL(Infinity,0.0)	AGREE	
491	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(-1.7976931348623157E308,0.0)	UREAL(Infinity,0.0)	UREAL(Infinity,0.0)	AGREE	
492	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(NaN,0.0)	UREAL(NaN,0.0)	UREAL(NaN,0.0)	AGREE	
493	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(Infinity,0.0)	UREAL(Infinity,0.0)	UREAL(Infinity,0.0)	AGREE	
494	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(-Infinity,0.0)	UREAL(NaN,0.0)	UREAL(NaN,0.0)	AGREE	
495	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(1.0,NaN)	UREAL(Infinity,NaN)	UREAL(Infinity,NaN)	AGREE	
496	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(1.0,Infinity)	UREAL(Infinity,Infinity)	UREAL(Infinity,Infinity)	AGREE	
497	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(1.0,-1.0)	UREAL(Infinity,1.0)	UREAL(Infinity,1.0)	AGREE	
498	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(-46.064505,0.782649)	UREAL(Infinity,0.782649)	UREAL(Infinity,0.782649)	AGREE	
499	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(28.230986,0.91554)	UREAL(Infinity,0.91554)	UREAL(Infinity,0.91554)	AGREE	
500	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(47.696811,0.395191)	UREAL(Infinity,0.395191)	UREAL(Infinity,0.395191)	AGREE	
501	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(-61.870069,0.428633)	UREAL(Infinity,0.428633)	UREAL(Infinity,0.428633)	AGREE	
502	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(-98.361875,0.358527)	UREAL(Infinity,0.358527)	UREAL(Infinity,0.358527)	AGREE	
503	URealValue.add(value)	UREAL(Infinity,0.0) | UREAL(37.640335,0.974834)	UREAL(Infinity,0.974834)	UREAL(Infinity,0.974834)	AGREE	
504	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(0.0,0.0)	UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	AGREE	
505	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(0.0,1.0)	UREAL(-Infinity,1.0)	UREAL(-Infinity,1.0)	AGREE	
506	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-0.0,0.0)	UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	AGREE	
507	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(1.0,0.0)	UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	AGREE	
508	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(1.0,1.0)	UREAL(-Infinity,1.0)	UREAL(-Infinity,1.0)	AGREE	
509	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-1.0,0.0)	UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	AGREE	
510	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-1.0,1.0)	UREAL(-Infinity,1.0)	UREAL(-Infinity,1.0)	AGREE	
511	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-1.0,0.5)	UREAL(-Infinity,0.5)	UREAL(-Infinity,0.5)	AGREE	
512	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(0.5,0.5)	UREAL(-Infinity,0.5)	UREAL(-Infinity,0.5)	AGREE	
513	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-0.5,0.25)	UREAL(-Infinity,0.25)	UREAL(-Infinity,0.25)	AGREE	
514	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(2.0,0.0)	UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	AGREE	
515	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(100.0,0.001)	UREAL(-Infinity,0.001)	UREAL(-Infinity,0.001)	AGREE	
516	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-100.0,0.001)	UREAL(-Infinity,0.001)	UREAL(-Infinity,0.001)	AGREE	
517	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(4.9E-324,0.0)	UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	AGREE	
518	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(1.7976931348623157E308,0.0)	UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	AGREE	
519	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	AGREE	
520	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(NaN,0.0)	UREAL(NaN,0.0)	UREAL(NaN,0.0)	AGREE	
521	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(Infinity,0.0)	UREAL(NaN,0.0)	UREAL(NaN,0.0)	AGREE	
522	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	UREAL(-Infinity,0.0)	AGREE	
523	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(1.0,NaN)	UREAL(-Infinity,NaN)	UREAL(-Infinity,NaN)	AGREE	
524	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(1.0,Infinity)	UREAL(-Infinity,Infinity)	UREAL(-Infinity,Infinity)	AGREE	
525	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(1.0,-1.0)	UREAL(-Infinity,1.0)	UREAL(-Infinity,1.0)	AGREE	
526	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-46.064505,0.782649)	UREAL(-Infinity,0.782649)	UREAL(-Infinity,0.782649)	AGREE	
527	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(28.230986,0.91554)	UREAL(-Infinity,0.91554)	UREAL(-Infinity,0.91554)	AGREE	
528	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(47.696811,0.395191)	UREAL(-Infinity,0.395191)	UREAL(-Infinity,0.395191)	AGREE	
529	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-61.870069,0.428633)	UREAL(-Infinity,0.428633)	UREAL(-Infinity,0.428633)	AGREE	
530	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(-98.361875,0.358527)	UREAL(-Infinity,0.358527)	UREAL(-Infinity,0.358527)	AGREE	
531	URealValue.add(value)	UREAL(-Infinity,0.0) | UREAL(37.640335,0.974834)	UREAL(-Infinity,0.974834)	UREAL(-Infinity,0.974834)	AGREE	
532	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(0.0,0.0)	UREAL(1.0,NaN)	UREAL(1.0,NaN)	AGREE	
533	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(0.0,1.0)	UREAL(1.0,NaN)	UREAL(1.0,NaN)	AGREE	
534	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-0.0,0.0)	UREAL(1.0,NaN)	UREAL(1.0,NaN)	AGREE	
535	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(1.0,0.0)	UREAL(2.0,NaN)	UREAL(2.0,NaN)	AGREE	
536	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(1.0,1.0)	UREAL(2.0,NaN)	UREAL(2.0,NaN)	AGREE	
537	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-1.0,0.0)	UREAL(0.0,NaN)	UREAL(0.0,NaN)	AGREE	
538	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-1.0,1.0)	UREAL(0.0,NaN)	UREAL(0.0,NaN)	AGREE	
539	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-1.0,0.5)	UREAL(0.0,NaN)	UREAL(0.0,NaN)	AGREE	
540	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(0.5,0.5)	UREAL(1.5,NaN)	UREAL(1.5,NaN)	AGREE	
541	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-0.5,0.25)	UREAL(0.5,NaN)	UREAL(0.5,NaN)	AGREE	
542	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(2.0,0.0)	UREAL(3.0,NaN)	UREAL(3.0,NaN)	AGREE	
543	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(100.0,0.001)	UREAL(101.0,NaN)	UREAL(101.0,NaN)	AGREE	
544	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-100.0,0.001)	UREAL(-99.0,NaN)	UREAL(-99.0,NaN)	AGREE	
545	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(4.9E-324,0.0)	UREAL(1.0,NaN)	UREAL(1.0,NaN)	AGREE	
546	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(1.7976931348623157E308,0.0)	UREAL(1.7976931348623157E308,NaN)	UREAL(1.7976931348623157E308,NaN)	AGREE	
547	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-1.7976931348623157E308,NaN)	UREAL(-1.7976931348623157E308,NaN)	AGREE	
548	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(NaN,0.0)	UREAL(NaN,NaN)	UREAL(NaN,NaN)	AGREE	
549	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(Infinity,0.0)	UREAL(Infinity,NaN)	UREAL(Infinity,NaN)	AGREE	
550	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-Infinity,0.0)	UREAL(-Infinity,NaN)	UREAL(-Infinity,NaN)	AGREE	
551	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(1.0,NaN)	UREAL(2.0,NaN)	UREAL(2.0,NaN)	AGREE	
552	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(1.0,Infinity)	UREAL(2.0,NaN)	UREAL(2.0,NaN)	AGREE	
553	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(1.0,-1.0)	UREAL(2.0,NaN)	UREAL(2.0,NaN)	AGREE	
554	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-46.064505,0.782649)	UREAL(-45.064505,NaN)	UREAL(-45.064505,NaN)	AGREE	
555	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(28.230986,0.91554)	UREAL(29.230986,NaN)	UREAL(29.230986,NaN)	AGREE	
556	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(47.696811,0.395191)	UREAL(48.696811,NaN)	UREAL(48.696811,NaN)	AGREE	
557	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-61.870069,0.428633)	UREAL(-60.870069,NaN)	UREAL(-60.870069,NaN)	AGREE	
558	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(-98.361875,0.358527)	UREAL(-97.361875,NaN)	UREAL(-97.361875,NaN)	AGREE	
559	URealValue.add(value)	UREAL(1.0,NaN) | UREAL(37.640335,0.974834)	UREAL(38.640335,NaN)	UREAL(38.640335,NaN)	AGREE	
560	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(0.0,0.0)	UREAL(1.0,Infinity)	UREAL(1.0,Infinity)	AGREE	
561	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(0.0,1.0)	UREAL(1.0,Infinity)	UREAL(1.0,Infinity)	AGREE	
562	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-0.0,0.0)	UREAL(1.0,Infinity)	UREAL(1.0,Infinity)	AGREE	
563	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(1.0,0.0)	UREAL(2.0,Infinity)	UREAL(2.0,Infinity)	AGREE	
564	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(1.0,1.0)	UREAL(2.0,Infinity)	UREAL(2.0,Infinity)	AGREE	
565	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-1.0,0.0)	UREAL(0.0,Infinity)	UREAL(0.0,Infinity)	AGREE	
566	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-1.0,1.0)	UREAL(0.0,Infinity)	UREAL(0.0,Infinity)	AGREE	
567	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-1.0,0.5)	UREAL(0.0,Infinity)	UREAL(0.0,Infinity)	AGREE	
568	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(0.5,0.5)	UREAL(1.5,Infinity)	UREAL(1.5,Infinity)	AGREE	
569	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-0.5,0.25)	UREAL(0.5,Infinity)	UREAL(0.5,Infinity)	AGREE	
570	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(2.0,0.0)	UREAL(3.0,Infinity)	UREAL(3.0,Infinity)	AGREE	
571	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(100.0,0.001)	UREAL(101.0,Infinity)	UREAL(101.0,Infinity)	AGREE	
572	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-100.0,0.001)	UREAL(-99.0,Infinity)	UREAL(-99.0,Infinity)	AGREE	
573	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(4.9E-324,0.0)	UREAL(1.0,Infinity)	UREAL(1.0,Infinity)	AGREE	
574	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(1.7976931348623157E308,0.0)	UREAL(1.7976931348623157E308,Infinity)	UREAL(1.7976931348623157E308,Infinity)	AGREE	
575	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-1.7976931348623157E308,Infinity)	UREAL(-1.7976931348623157E308,Infinity)	AGREE	
576	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(NaN,0.0)	UREAL(NaN,Infinity)	UREAL(NaN,Infinity)	AGREE	
577	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(Infinity,0.0)	UREAL(Infinity,Infinity)	UREAL(Infinity,Infinity)	AGREE	
578	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-Infinity,0.0)	UREAL(-Infinity,Infinity)	UREAL(-Infinity,Infinity)	AGREE	
579	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(1.0,NaN)	UREAL(2.0,NaN)	UREAL(2.0,NaN)	AGREE	
580	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(1.0,Infinity)	UREAL(2.0,Infinity)	UREAL(2.0,Infinity)	AGREE	
581	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(1.0,-1.0)	UREAL(2.0,Infinity)	UREAL(2.0,Infinity)	AGREE	
582	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-46.064505,0.782649)	UREAL(-45.064505,Infinity)	UREAL(-45.064505,Infinity)	AGREE	
583	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(28.230986,0.91554)	UREAL(29.230986,Infinity)	UREAL(29.230986,Infinity)	AGREE	
584	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(47.696811,0.395191)	UREAL(48.696811,Infinity)	UREAL(48.696811,Infinity)	AGREE	
585	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-61.870069,0.428633)	UREAL(-60.870069,Infinity)	UREAL(-60.870069,Infinity)	AGREE	
586	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(-98.361875,0.358527)	UREAL(-97.361875,Infinity)	UREAL(-97.361875,Infinity)	AGREE	
587	URealValue.add(value)	UREAL(1.0,Infinity) | UREAL(37.640335,0.974834)	UREAL(38.640335,Infinity)	UREAL(38.640335,Infinity)	AGREE	
588	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(0.0,0.0)	UREAL(1.0,1.0)	UREAL(1.0,1.0)	AGREE	
589	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(0.0,1.0)	UREAL(1.0,1.4142135623730951)	UREAL(1.0,1.4142135623730951)	AGREE	
590	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-0.0,0.0)	UREAL(1.0,1.0)	UREAL(1.0,1.0)	AGREE	
591	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(1.0,0.0)	UREAL(2.0,1.0)	UREAL(2.0,1.0)	AGREE	
592	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(1.0,1.0)	UREAL(2.0,1.4142135623730951)	UREAL(2.0,1.4142135623730951)	AGREE	
593	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-1.0,0.0)	UREAL(0.0,1.0)	UREAL(0.0,1.0)	AGREE	
594	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-1.0,1.0)	UREAL(0.0,1.4142135623730951)	UREAL(0.0,1.4142135623730951)	AGREE	
595	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-1.0,0.5)	UREAL(0.0,1.118033988749895)	UREAL(0.0,1.118033988749895)	AGREE	
596	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(0.5,0.5)	UREAL(1.5,1.118033988749895)	UREAL(1.5,1.118033988749895)	AGREE	
597	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-0.5,0.25)	UREAL(0.5,1.0307764064044151)	UREAL(0.5,1.0307764064044151)	AGREE	
598	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(2.0,0.0)	UREAL(3.0,1.0)	UREAL(3.0,1.0)	AGREE	
599	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(100.0,0.001)	UREAL(101.0,1.000000499999875)	UREAL(101.0,1.000000499999875)	AGREE	
600	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-100.0,0.001)	UREAL(-99.0,1.000000499999875)	UREAL(-99.0,1.000000499999875)	AGREE	
601	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(4.9E-324,0.0)	UREAL(1.0,1.0)	UREAL(1.0,1.0)	AGREE	
602	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(1.7976931348623157E308,0.0)	UREAL(1.7976931348623157E308,1.0)	UREAL(1.7976931348623157E308,1.0)	AGREE	
603	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-1.7976931348623157E308,1.0)	UREAL(-1.7976931348623157E308,1.0)	AGREE	
604	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(NaN,0.0)	UREAL(NaN,1.0)	UREAL(NaN,1.0)	AGREE	
605	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(Infinity,0.0)	UREAL(Infinity,1.0)	UREAL(Infinity,1.0)	AGREE	
606	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-Infinity,0.0)	UREAL(-Infinity,1.0)	UREAL(-Infinity,1.0)	AGREE	
607	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(1.0,NaN)	UREAL(2.0,NaN)	UREAL(2.0,NaN)	AGREE	
608	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(1.0,Infinity)	UREAL(2.0,Infinity)	UREAL(2.0,Infinity)	AGREE	
609	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(1.0,-1.0)	UREAL(2.0,1.4142135623730951)	UREAL(2.0,1.4142135623730951)	AGREE	
610	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-46.064505,0.782649)	UREAL(-45.064505,1.269858046082711)	UREAL(-45.064505,1.269858046082711)	AGREE	
611	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(28.230986,0.91554)	UREAL(29.230986,1.355807320971531)	UREAL(29.230986,1.355807320971531)	AGREE	
612	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(47.696811,0.395191)	UREAL(48.696811,1.0752562143419586)	UREAL(48.696811,1.0752562143419586)	AGREE	
613	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-61.870069,0.428633)	UREAL(-60.870069,1.0879918421978172)	UREAL(-60.870069,1.0879918421978172)	AGREE	
614	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(-98.361875,0.358527)	UREAL(-97.361875,1.0623283907196492)	UREAL(-97.361875,1.0623283907196492)	AGREE	
615	URealValue.add(value)	UREAL(1.0,-1.0) | UREAL(37.640335,0.974834)	UREAL(38.640335,1.3965318927815433)	UREAL(38.640335,1.3965318927815433)	AGREE	
616	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(0.0,0.0)	UREAL(-46.064505,0.782649)	UREAL(-46.064505,0.782649)	AGREE	
617	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(0.0,1.0)	UREAL(-46.064505,1.269858046082711)	UREAL(-46.064505,1.269858046082711)	AGREE	
618	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-0.0,0.0)	UREAL(-46.064505,0.782649)	UREAL(-46.064505,0.782649)	AGREE	
619	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(1.0,0.0)	UREAL(-45.064505,0.782649)	UREAL(-45.064505,0.782649)	AGREE	
620	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(1.0,1.0)	UREAL(-45.064505,1.269858046082711)	UREAL(-45.064505,1.269858046082711)	AGREE	
621	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-1.0,0.0)	UREAL(-47.064505,0.782649)	UREAL(-47.064505,0.782649)	AGREE	
622	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-1.0,1.0)	UREAL(-47.064505,1.269858046082711)	UREAL(-47.064505,1.269858046082711)	AGREE	
623	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-1.0,0.5)	UREAL(-47.064505,0.9287300238503114)	UREAL(-47.064505,0.9287300238503114)	AGREE	
624	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(0.5,0.5)	UREAL(-45.564505,0.9287300238503114)	UREAL(-45.564505,0.9287300238503114)	AGREE	
625	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-0.5,0.25)	UREAL(-46.564505,0.8216078487946669)	UREAL(-46.564505,0.8216078487946669)	AGREE	
626	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(2.0,0.0)	UREAL(-44.064505,0.782649)	UREAL(-44.064505,0.782649)	AGREE	
627	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(100.0,0.001)	UREAL(53.935495,0.7826496388557271)	UREAL(53.935495,0.7826496388557271)	AGREE	
628	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-100.0,0.001)	UREAL(-146.064505,0.7826496388557271)	UREAL(-146.064505,0.7826496388557271)	AGREE	
629	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(4.9E-324,0.0)	UREAL(-46.064505,0.782649)	UREAL(-46.064505,0.782649)	AGREE	
630	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(1.7976931348623157E308,0.0)	UREAL(1.7976931348623157E308,0.782649)	UREAL(1.7976931348623157E308,0.782649)	AGREE	
631	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-1.7976931348623157E308,0.0)	UREAL(-1.7976931348623157E308,0.782649)	UREAL(-1.7976931348623157E308,0.782649)	AGREE	
632	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(NaN,0.0)	UREAL(NaN,0.782649)	UREAL(NaN,0.782649)	AGREE	
633	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(Infinity,0.0)	UREAL(Infinity,0.782649)	UREAL(Infinity,0.782649)	AGREE	
634	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-Infinity,0.0)	UREAL(-Infinity,0.782649)	UREAL(-Infinity,0.782649)	AGREE	
635	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(1.0,NaN)	UREAL(-45.064505,NaN)	UREAL(-45.064505,NaN)	AGREE	
636	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(1.0,Infinity)	UREAL(-45.064505,Infinity)	UREAL(-45.064505,Infinity)	AGREE	
637	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(1.0,-1.0)	UREAL(-45.064505,1.269858046082711)	UREAL(-45.064505,1.269858046082711)	AGREE	
638	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-46.064505,0.782649)	UREAL(-92.12901,1.1068328303777406)	UREAL(-92.12901,1.1068328303777406)	AGREE	
639	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(28.230986,0.91554)	UREAL(-17.833518999999995,1.2044720622750036)	UREAL(-17.833518999999995,1.2044720622750036)	AGREE	
640	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(47.696811,0.395191)	UREAL(1.6323059999999998,0.8767641551078603)	UREAL(1.6323059999999998,0.8767641551078603)	AGREE	
641	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-61.870069,0.428633)	UREAL(-107.934574,0.8923372153451856)	UREAL(-107.934574,0.8923372153451856)	AGREE	
642	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(-98.361875,0.358527)	UREAL(-144.42638,0.8608606547694)	UREAL(-144.42638,0.8608606547694)	AGREE	
643	URealValue.add(value)	UREAL(-46.064505,0.782649) | UREAL(37.640335,0.974834)	UREAL(-8.424169999999997,1.2501363064710185)	UREAL(-8.424169999999997,1.2501363064710185)	AGREE	
644	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(0.0,0.0)	UREAL(28.230986,0.91554)	UREAL(28.230986,0.91554)	AGREE	
645	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(0.0,1.0)	UREAL(28.230986,1.355807320971531)	UREAL(28.230986,1.355807320971531)	AGREE	
646	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-0.0,0.0)	UREAL(28.230986,0.91554)	UREAL(28.230986,0.91554)	AGREE	
647	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(1.0,0.0)	UREAL(29.230986,0.91554)	UREAL(29.230986,0.91554)	AGREE	
648	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(1.0,1.0)	UREAL(29.230986,1.355807320971531)	UREAL(29.230986,1.355807320971531)	AGREE	
649	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-1.0,0.0)	UREAL(27.230986,0.91554)	UREAL(27.230986,0.91554)	AGREE	
650	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-1.0,1.0)	UREAL(27.230986,1.355807320971531)	UREAL(27.230986,1.355807320971531)	AGREE	
651	URealValue.add(value)	UREAL(28.230986,0.91554) | UREAL(-1.0,0.5)	UREAL(27.230986,1.0431747176767658)	UREAL(27.230986,1.0431747176767658)	AGREE	
