# harness	differential-sweep/1
# seed	20260817
# reference	historical
# subject	stub-faulty-minus
# sha256.use.jar	80ac8ae433b8345677472019991356950f094f4a104cfbce1f75783a7308788d
# sha256.atenearesearchgroup.uncertainty.jar	53b2a43feb0a0a39844a60278dd80a7d4b975ef324fb05c6db28831e835e59d0
# operations	URealValue.minus(value)
# rows	784
# rows.measured	784
# rows.agreement	558
# rows.disagreement	226
# rows.throwClassMismatch	0
# rows.javaTypeMismatch	0
# rows.subjectTypeObserved	0
# rows.subjectTypeAssumed	0
# verdict.AGREE	558
# verdict.DIFFER	226
# op.URealValue.minus(value).rows	784
# op.URealValue.minus(value).measured	784
# op.URealValue.minus(value).agreement	558
# op.URealValue.minus(value).disagreement	226
# op.URealValue.minus(value).javaTypeMismatch	0
# op.URealValue.minus(value).subjectTypeObserved	0
# op.URealValue.minus(value).subjectTypeAssumed	0
# op.URealValue.minus(value).distinctReferenceValues	389
# op.URealValue.minus(value).discriminating	true
# accepted.degenerateOperations	0
index	operation	inputs	historical	ported	verdict	note
485	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(Infinity,0.25)@URealValue	UREAL(Infinity,0.25)@URealValue	AGREE	
486	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
487	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(Infinity,0.001)@URealValue	UREAL(Infinity,0.001)@URealValue	AGREE	
488	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(Infinity,0.001)@URealValue	UREAL(Infinity,0.001)@URealValue	AGREE	
489	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
490	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
491	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
492	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
493	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
494	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	UREAL(Infinity,0.0)@URealValue	AGREE	
495	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(Infinity,NaN)@URealValue	UREAL(Infinity,NaN)@URealValue	AGREE	
496	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(Infinity,Infinity)@URealValue	UREAL(Infinity,Infinity)@URealValue	AGREE	
497	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(Infinity,1.0)@URealValue	UREAL(Infinity,1.0)@URealValue	AGREE	
498	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(Infinity,0.782649)@URealValue	UREAL(Infinity,0.782649)@URealValue	AGREE	
499	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(Infinity,0.91554)@URealValue	UREAL(Infinity,0.91554)@URealValue	AGREE	
500	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(Infinity,0.395191)@URealValue	UREAL(Infinity,0.395191)@URealValue	AGREE	
501	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(Infinity,0.428633)@URealValue	UREAL(Infinity,0.428633)@URealValue	AGREE	
502	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(Infinity,0.358527)@URealValue	UREAL(Infinity,0.358527)@URealValue	AGREE	
503	URealValue.minus(value)	UREAL(Infinity,0.0)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(Infinity,0.974834)@URealValue	UREAL(Infinity,0.974834)@URealValue	AGREE	
504	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
505	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	AGREE	
506	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
507	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
508	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	AGREE	
509	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
510	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	AGREE	
511	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(-Infinity,0.5)@URealValue	UREAL(-Infinity,0.5)@URealValue	AGREE	
512	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(-Infinity,0.5)@URealValue	UREAL(-Infinity,0.5)@URealValue	AGREE	
513	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(-Infinity,0.25)@URealValue	UREAL(-Infinity,0.25)@URealValue	AGREE	
514	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
515	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-Infinity,0.001)@URealValue	UREAL(-Infinity,0.001)@URealValue	AGREE	
516	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(-Infinity,0.001)@URealValue	UREAL(-Infinity,0.001)@URealValue	AGREE	
517	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
518	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
519	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
520	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
521	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	UREAL(-Infinity,0.0)@URealValue	AGREE	
522	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	UREAL(NaN,0.0)@URealValue	AGREE	
523	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(-Infinity,NaN)@URealValue	UREAL(-Infinity,NaN)@URealValue	AGREE	
524	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(-Infinity,Infinity)@URealValue	UREAL(-Infinity,Infinity)@URealValue	AGREE	
525	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	AGREE	
526	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(-Infinity,0.782649)@URealValue	UREAL(-Infinity,0.782649)@URealValue	AGREE	
527	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(-Infinity,0.91554)@URealValue	UREAL(-Infinity,0.91554)@URealValue	AGREE	
528	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-Infinity,0.395191)@URealValue	UREAL(-Infinity,0.395191)@URealValue	AGREE	
529	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(-Infinity,0.428633)@URealValue	UREAL(-Infinity,0.428633)@URealValue	AGREE	
530	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(-Infinity,0.358527)@URealValue	UREAL(-Infinity,0.358527)@URealValue	AGREE	
531	URealValue.minus(value)	UREAL(-Infinity,0.0)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-Infinity,0.974834)@URealValue	UREAL(-Infinity,0.974834)@URealValue	AGREE	
532	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(1.0,NaN)@URealValue	UREAL(1.0,NaN)@URealValue	AGREE	
533	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(1.0,NaN)@URealValue	UREAL(1.0,NaN)@URealValue	AGREE	
534	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(1.0,NaN)@URealValue	UREAL(1.0,NaN)@URealValue	AGREE	
535	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(0.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	AGREE	
536	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(0.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	AGREE	
537	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(2.0,NaN)@URealValue	UREAL(2.0,NaN)@URealValue	AGREE	
538	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(2.0,NaN)@URealValue	UREAL(2.0,NaN)@URealValue	AGREE	
539	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(2.0,NaN)@URealValue	UREAL(2.0,NaN)@URealValue	AGREE	
540	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(0.5,NaN)@URealValue	UREAL(0.5,NaN)@URealValue	AGREE	
541	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(1.5,NaN)@URealValue	UREAL(1.5,NaN)@URealValue	AGREE	
542	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(-1.0,NaN)@URealValue	UREAL(-1.0,NaN)@URealValue	AGREE	
543	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-99.0,NaN)@URealValue	UREAL(-99.0,NaN)@URealValue	AGREE	
544	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(101.0,NaN)@URealValue	UREAL(101.0,NaN)@URealValue	AGREE	
545	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(1.0,NaN)@URealValue	UREAL(1.0,NaN)@URealValue	AGREE	
546	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,NaN)@URealValue	UREAL(-1.7976931348623157E308,NaN)@URealValue	AGREE	
547	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,NaN)@URealValue	UREAL(1.7976931348623157E308,NaN)@URealValue	AGREE	
548	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,NaN)@URealValue	UREAL(NaN,NaN)@URealValue	AGREE	
549	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,NaN)@URealValue	UREAL(-Infinity,NaN)@URealValue	AGREE	
550	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,NaN)@URealValue	UREAL(Infinity,NaN)@URealValue	AGREE	
551	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	AGREE	
552	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(0.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	AGREE	
553	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(0.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	AGREE	
554	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(47.064505,NaN)@URealValue	UREAL(47.064505,NaN)@URealValue	AGREE	
555	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(-27.230986,NaN)@URealValue	UREAL(-27.230986,NaN)@URealValue	AGREE	
556	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-46.696811,NaN)@URealValue	UREAL(-46.696811,NaN)@URealValue	AGREE	
557	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(62.870069,NaN)@URealValue	UREAL(62.870069,NaN)@URealValue	AGREE	
558	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(99.361875,NaN)@URealValue	UREAL(99.361875,NaN)@URealValue	AGREE	
559	URealValue.minus(value)	UREAL(1.0,NaN)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-36.640335,NaN)@URealValue	UREAL(-36.640335,NaN)@URealValue	AGREE	
560	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(1.0,Infinity)@URealValue	UREAL(1.0,Infinity)@URealValue	AGREE	
561	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(1.0,Infinity)@URealValue	UREAL(1.0,Infinity)@URealValue	AGREE	
562	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(1.0,Infinity)@URealValue	UREAL(1.0,Infinity)@URealValue	AGREE	
563	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(0.0,Infinity)@URealValue	UREAL(0.0,Infinity)@URealValue	AGREE	
564	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(0.0,Infinity)@URealValue	UREAL(0.0,Infinity)@URealValue	AGREE	
565	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(2.0,Infinity)@URealValue	UREAL(2.0,Infinity)@URealValue	AGREE	
566	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(2.0,Infinity)@URealValue	UREAL(2.0,Infinity)@URealValue	AGREE	
567	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(2.0,Infinity)@URealValue	UREAL(2.0,Infinity)@URealValue	AGREE	
568	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(0.5,Infinity)@URealValue	UREAL(0.5,Infinity)@URealValue	AGREE	
569	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(1.5,Infinity)@URealValue	UREAL(1.5,Infinity)@URealValue	AGREE	
570	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(-1.0,Infinity)@URealValue	UREAL(-1.0,Infinity)@URealValue	AGREE	
571	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-99.0,Infinity)@URealValue	UREAL(-99.0,Infinity)@URealValue	AGREE	
572	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(101.0,Infinity)@URealValue	UREAL(101.0,Infinity)@URealValue	AGREE	
573	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(1.0,Infinity)@URealValue	UREAL(1.0,Infinity)@URealValue	AGREE	
574	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,Infinity)@URealValue	UREAL(-1.7976931348623157E308,Infinity)@URealValue	AGREE	
575	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,Infinity)@URealValue	UREAL(1.7976931348623157E308,Infinity)@URealValue	AGREE	
576	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,Infinity)@URealValue	UREAL(NaN,Infinity)@URealValue	AGREE	
577	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,Infinity)@URealValue	UREAL(-Infinity,Infinity)@URealValue	AGREE	
578	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,Infinity)@URealValue	UREAL(Infinity,Infinity)@URealValue	AGREE	
579	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	AGREE	
580	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(0.0,Infinity)@URealValue	UREAL(0.0,NaN)@URealValue	DIFFER	
581	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(0.0,Infinity)@URealValue	UREAL(0.0,Infinity)@URealValue	AGREE	
582	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(47.064505,Infinity)@URealValue	UREAL(47.064505,Infinity)@URealValue	AGREE	
583	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(-27.230986,Infinity)@URealValue	UREAL(-27.230986,Infinity)@URealValue	AGREE	
584	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-46.696811,Infinity)@URealValue	UREAL(-46.696811,Infinity)@URealValue	AGREE	
585	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(62.870069,Infinity)@URealValue	UREAL(62.870069,Infinity)@URealValue	AGREE	
586	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(99.361875,Infinity)@URealValue	UREAL(99.361875,Infinity)@URealValue	AGREE	
587	URealValue.minus(value)	UREAL(1.0,Infinity)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-36.640335,Infinity)@URealValue	UREAL(-36.640335,Infinity)@URealValue	AGREE	
588	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(1.0,1.0)@URealValue	UREAL(1.0,1.0)@URealValue	AGREE	
589	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(0.0,1.0)@URealValue	UREAL(1.0,1.4142135623730951)@URealValue	UREAL(1.0,2.0)@URealValue	DIFFER	
590	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-0.0,0.0)@URealValue	UREAL(1.0,1.0)@URealValue	UREAL(1.0,1.0)@URealValue	AGREE	
591	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(1.0,0.0)@URealValue	UREAL(0.0,1.0)@URealValue	UREAL(0.0,1.0)@URealValue	AGREE	
592	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(1.0,1.0)@URealValue	UREAL(0.0,1.4142135623730951)@URealValue	UREAL(0.0,2.0)@URealValue	DIFFER	
593	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-1.0,0.0)@URealValue	UREAL(2.0,1.0)@URealValue	UREAL(2.0,1.0)@URealValue	AGREE	
594	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-1.0,1.0)@URealValue	UREAL(2.0,1.4142135623730951)@URealValue	UREAL(2.0,2.0)@URealValue	DIFFER	
595	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-1.0,0.5)@URealValue	UREAL(2.0,1.118033988749895)@URealValue	UREAL(2.0,1.5)@URealValue	DIFFER	
596	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(0.5,0.5)@URealValue	UREAL(0.5,1.118033988749895)@URealValue	UREAL(0.5,1.5)@URealValue	DIFFER	
597	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-0.5,0.25)@URealValue	UREAL(1.5,1.0307764064044151)@URealValue	UREAL(1.5,1.25)@URealValue	DIFFER	
598	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(2.0,0.0)@URealValue	UREAL(-1.0,1.0)@URealValue	UREAL(-1.0,1.0)@URealValue	AGREE	
599	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(100.0,0.001)@URealValue	UREAL(-99.0,1.000000499999875)@URealValue	UREAL(-99.0,1.001)@URealValue	DIFFER	
600	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-100.0,0.001)@URealValue	UREAL(101.0,1.000000499999875)@URealValue	UREAL(101.0,1.001)@URealValue	DIFFER	
601	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(4.9E-324,0.0)@URealValue	UREAL(1.0,1.0)@URealValue	UREAL(1.0,1.0)@URealValue	AGREE	
602	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(1.7976931348623157E308,0.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	UREAL(-1.7976931348623157E308,1.0)@URealValue	AGREE	
603	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-1.7976931348623157E308,0.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	UREAL(1.7976931348623157E308,1.0)@URealValue	AGREE	
604	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(NaN,0.0)@URealValue	UREAL(NaN,1.0)@URealValue	UREAL(NaN,1.0)@URealValue	AGREE	
605	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(Infinity,0.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	UREAL(-Infinity,1.0)@URealValue	AGREE	
606	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-Infinity,0.0)@URealValue	UREAL(Infinity,1.0)@URealValue	UREAL(Infinity,1.0)@URealValue	AGREE	
607	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(1.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	UREAL(0.0,NaN)@URealValue	AGREE	
608	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(1.0,Infinity)@URealValue	UREAL(0.0,Infinity)@URealValue	UREAL(0.0,Infinity)@URealValue	AGREE	
609	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(1.0,-1.0)@URealValue	UREAL(0.0,1.4142135623730951)@URealValue	UREAL(0.0,0.0)@URealValue	DIFFER	
610	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-46.064505,0.782649)@URealValue	UREAL(47.064505,1.269858046082711)@URealValue	UREAL(47.064505,1.7826490000000002)@URealValue	DIFFER	
611	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(28.230986,0.91554)@URealValue	UREAL(-27.230986,1.355807320971531)@URealValue	UREAL(-27.230986,1.91554)@URealValue	DIFFER	
612	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(47.696811,0.395191)@URealValue	UREAL(-46.696811,1.0752562143419586)@URealValue	UREAL(-46.696811,1.395191)@URealValue	DIFFER	
613	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-61.870069,0.428633)@URealValue	UREAL(62.870069,1.0879918421978172)@URealValue	UREAL(62.870069,1.428633)@URealValue	DIFFER	
614	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(-98.361875,0.358527)@URealValue	UREAL(99.361875,1.0623283907196492)@URealValue	UREAL(99.361875,1.358527)@URealValue	DIFFER	
615	URealValue.minus(value)	UREAL(1.0,-1.0)@URealValue | UREAL(37.640335,0.974834)@URealValue	UREAL(-36.640335,1.3965318927815433)@URealValue	UREAL(-36.640335,1.974834)@URealValue	DIFFER	
616	URealValue.minus(value)	UREAL(-46.064505,0.782649)@URealValue | UREAL(0.0,0.0)@URealValue	UREAL(-46.064505,0.782649)@URealValue	UREAL(-46.064505,0.782649)@URealValue	AGREE	
